id,species,observed_on,place_guess,location,user,latitude,longitude,sex,life_stage,url,year
120943481,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.535665935,-74.476701331",david3678,39.535665935,-74.476701331,male,adult,https://www.inaturalist.org/observations/120943481,2022
120942805,Northern Diamondback Terrapin,2022-06-09,"New Jersey, US","39.5287154747,-74.3733579896",mibnnzyahoocom,39.5287154747,-74.3733579896,male,,https://www.inaturalist.org/observations/120942805,2022
120534877,Northern Diamondback Terrapin,2022-06-06,"New Jersey, US","39.4300644067,-74.2918187601",cynthia_varamo,39.4300644067,-74.2918187601,male,adult,https://www.inaturalist.org/observations/120534877,2022
120823816,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5485807787,-74.2379163021",cynthia_varamo,39.5485807787,-74.2379163021,male,,https://www.inaturalist.org/observations/120823816,2022
120901668,,2022-06-08,"New Jersey, US","39.6128352464,-74.312044319",reclaimednj,39.6128352464,-74.312044319,male,adult,https://www.inaturalist.org/observations/120901668,2022
120701853,,2022-06-07,"New Jersey, US","39.5899189998,-74.3283623872",reclaimednj,39.5899189998,-74.3283623872,male,adult,https://www.inaturalist.org/observations/120701853,2022
120829823,Northern Diamondback Terrapin,2022-06-08,United States,"40.7513865183,-74.1699126029",jams99,40.7513865183,-74.1699126029,male,adult,https://www.inaturalist.org/observations/120829823,2022
120831905,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.1137075339,-74.7178893701",jimharlan,39.1137075339,-74.7178893701,male,,https://www.inaturalist.org/observations/120831905,2022
120836717,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5011935019,-74.2448076869",mibnnzyahoocom,39.5011935019,-74.2448076869,male,,https://www.inaturalist.org/observations/120836717,2022
120837296,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.4063362302,-74.2164778066",mibnnzyahoocom,39.4063362302,-74.2164778066,male,,https://www.inaturalist.org/observations/120837296,2022
120838333,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5656635665,-74.2501067337",mibnnzyahoocom,39.5656635665,-74.2501067337,male,,https://www.inaturalist.org/observations/120838333,2022
120838837,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5231680106,-74.3572625468",mibnnzyahoocom,39.5231680106,-74.3572625468,male,,https://www.inaturalist.org/observations/120838837,2022
120839075,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5686149829,-74.2774213363",mibnnzyahoocom,39.5686149829,-74.2774213363,male,,https://www.inaturalist.org/observations/120839075,2022
120839126,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5326717112,-74.3464624444",jbogart609,39.5326717112,-74.3464624444,male,,https://www.inaturalist.org/observations/120839126,2022
120839545,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.4922161737,-74.350489849",jbogart609,39.4922161737,-74.350489849,male,,https://www.inaturalist.org/observations/120839545,2022
120839772,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.4292194726,-74.2853513502",jbogart609,39.4292194726,-74.2853513502,male,,https://www.inaturalist.org/observations/120839772,2022
120839847,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.4655213621,-74.2309298385",mibnnzyahoocom,39.4655213621,-74.2309298385,male,,https://www.inaturalist.org/observations/120839847,2022
120839924,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.4005631872,-74.3787639295",jbogart609,39.4005631872,-74.3787639295,male,,https://www.inaturalist.org/observations/120839924,2022
120823914,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.460971747,-74.2917287538",cynthia_varamo,39.460971747,-74.2917287538,male,adult,https://www.inaturalist.org/observations/120823914,2022
120823850,Northern Diamondback Terrapin,2022-06-08,"Cape May County, US-NJ, US","39.0619428503,-74.6574054595",erin_allison,39.0619428503,-74.6574054595,male,adult,https://www.inaturalist.org/observations/120823850,2022
120823289,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5164461132,-74.3833963714",cynthia_varamo,39.5164461132,-74.3833963714,male,adult,https://www.inaturalist.org/observations/120823289,2022
120823015,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5907910261,-74.2351801303",cynthia_varamo,39.5907910261,-74.2351801303,male,adult,https://www.inaturalist.org/observations/120823015,2022
120822577,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5878364696,-74.2970679975",cynthia_varamo,39.5878364696,-74.2970679975,male,adult,https://www.inaturalist.org/observations/120822577,2022
120805464,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5320411756,-74.2152926558",mibnnzyahoocom,39.5320411756,-74.2152926558,male,,https://www.inaturalist.org/observations/120805464,2022
120801661,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.4614864312,-74.3456082105",mibnnzyahoocom,39.4614864312,-74.3456082105,male,,https://www.inaturalist.org/observations/120801661,2022
120801272,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5866408238,-74.3076639145",mibnnzyahoocom,39.5866408238,-74.3076639145,male,,https://www.inaturalist.org/observations/120801272,2022
120801326,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5898419877,-74.3488039048",mibnnzyahoocom,39.5898419877,-74.3488039048,male,,https://www.inaturalist.org/observations/120801326,2022
120801453,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.4612645643,-74.3417952187",mibnnzyahoocom,39.4612645643,-74.3417952187,male,,https://www.inaturalist.org/observations/120801453,2022
120805364,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5488968945,-74.3907423268",mibnnzyahoocom,39.5488968945,-74.3907423268,male,,https://www.inaturalist.org/observations/120805364,2022
120701658,Northern Diamondback Terrapin,2022-06-07,"New Jersey, US","39.5655140458,-74.2580222349",reclaimednj,39.5655140458,-74.2580222349,male,,https://www.inaturalist.org/observations/120701658,2022
120805204,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5792299139,-74.3393308971",mibnnzyahoocom,39.5792299139,-74.3393308971,male,,https://www.inaturalist.org/observations/120805204,2022
120805087,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.4227538225,-74.3633645483",mibnnzyahoocom,39.4227538225,-74.3633645483,male,,https://www.inaturalist.org/observations/120805087,2022
120804993,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5717848999,-74.2509038921",mibnnzyahoocom,39.5717848999,-74.2509038921,male,,https://www.inaturalist.org/observations/120804993,2022
120804895,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5278647812,-74.3256900517",mibnnzyahoocom,39.5278647812,-74.3256900517,male,,https://www.inaturalist.org/observations/120804895,2022
120804819,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5946885986,-74.2905458939",mibnnzyahoocom,39.5946885986,-74.2905458939,male,,https://www.inaturalist.org/observations/120804819,2022
120804693,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5177855788,-74.225393852",mibnnzyahoocom,39.5177855788,-74.225393852,male,,https://www.inaturalist.org/observations/120804693,2022
120804396,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5642463461,-74.3113377718",mibnnzyahoocom,39.5642463461,-74.3113377718,male,,https://www.inaturalist.org/observations/120804396,2022
120804615,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5659224574,-74.385495856",mibnnzyahoocom,39.5659224574,-74.385495856,male,,https://www.inaturalist.org/observations/120804615,2022
120804576,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.4713217799,-74.2214748736",mibnnzyahoocom,39.4713217799,-74.2214748736,male,,https://www.inaturalist.org/observations/120804576,2022
120804521,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.5742473429,-74.3783333472",mibnnzyahoocom,39.5742473429,-74.3783333472,male,,https://www.inaturalist.org/observations/120804521,2022
120804346,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.482024762,-74.2226520017",mibnnzyahoocom,39.482024762,-74.2226520017,male,,https://www.inaturalist.org/observations/120804346,2022
120802025,Northern Diamondback Terrapin,2022-06-08,"New Jersey, US","39.478463862,-74.3865895629",mibnnzyahoocom,39.478463862,-74.3865895629,male,,https://www.inaturalist.org/observations/120802025,2022
120724281,Northern Diamondback Terrapin,2022-06-07,"New Jersey, US","39.4509247393,-74.2888235206",jimofthejungle,39.4509247393,-74.2888235206,male,adult,https://www.inaturalist.org/observations/120724281,2022
120695922,Northern Diamondback Terrapin,2022-06-07,"New Jersey, US","39.4639072223,-74.2312656114",jimofthejungle,39.4639072223,-74.2312656114,male,adult,https://www.inaturalist.org/observations/120695922,2022
120701162,Northern Diamondback Terrapin,2022-06-07,"New Jersey, US","39.596707711,-74.2439392411",christinehealy,39.596707711,-74.2439392411,male,adult,https://www.inaturalist.org/observations/120701162,2022
120701991,Northern Diamondback Terrapin,2022-06-07,"New Jersey, US","39.5488729537,-74.3324678591",christinehealy,39.5488729537,-74.3324678591,male,adult,https://www.inaturalist.org/observations/120701991,2022
120694916,Northern Diamondback Terrapin,2022-06-07,"New Jersey, US","39.4648466848,-74.385043602",jimofthejungle,39.4648466848,-74.385043602,male,adult,https://www.inaturalist.org/observations/120694916,2022
120694704,Northern Diamondback Terrapin,2022-06-07,"New Jersey, US","39.5944366027,-74.297777597",jimofthejungle,39.5944366027,-74.297777597,male,adult,https://www.inaturalist.org/observations/120694704,2022
120694559,Northern Diamondback Terrapin,2022-06-07,"New Jersey, US","39.404911269,-74.3089688383",jimofthejungle,39.404911269,-74.3089688383,male,adult,https://www.inaturalist.org/observations/120694559,2022
120694259,Northern Diamondback Terrapin,2022-06-07,"New Jersey, US","39.4713676726,-74.2689744814",jimofthejungle,39.4713676726,-74.2689744814,male,adult,https://www.inaturalist.org/observations/120694259,2022
120693815,Northern Diamondback Terrapin,2022-06-07,"New Jersey, US","39.4790052005,-74.2596570261",jimofthejungle,39.4790052005,-74.2596570261,male,adult,https://www.inaturalist.org/observations/120693815,2022
120691582,Northern Diamondback Terrapin,2022-06-07,"New Jersey, US","39.4167341354,-74.2524122783",jimofthejungle,39.4167341354,-74.2524122783,male,adult,https://www.inaturalist.org/observations/120691582,2022
120692189,Northern Diamondback Terrapin,2022-06-07,"New Jersey, US","39.4033194231,-74.2878260046",jimofthejungle,39.4033194231,-74.2878260046,male,adult,https://www.inaturalist.org/observations/120692189,2022
120693112,Northern Diamondback Terrapin,2022-06-07,"New Jersey, US","39.5407112174,-74.3820015696",jimofthejungle,39.5407112174,-74.3820015696,male,adult,https://www.inaturalist.org/observations/120693112,2022
120690943,Northern Diamondback Terrapin,2022-06-07,"New Jersey, US","39.4142659308,-74.3871538828",jimofthejungle,39.4142659308,-74.3871538828,male,adult,https://www.inaturalist.org/observations/120690943,2022
120690485,Northern Diamondback Terrapin,2022-06-07,"New Jersey, US","39.5081823942,-74.3718492764",jimofthejungle,39.5081823942,-74.3718492764,male,adult,https://www.inaturalist.org/observations/120690485,2022
120549023,Northern Diamondback Terrapin,2022-06-06,"New Jersey, US","39.5627105023,-74.3537642894",cynthia_varamo,39.5627105023,-74.3537642894,male,,https://www.inaturalist.org/observations/120549023,2022
120535196,Northern Diamondback Terrapin,2022-06-06,"New Jersey, US","39.5211377525,-74.3911291726",cynthia_varamo,39.5211377525,-74.3911291726,male,adult,https://www.inaturalist.org/observations/120535196,2022
120546774,Northern Diamondback Terrapin,2022-06-06,"New Jersey, US","39.4128812631,-74.3933398783",mibnnzyahoocom,39.4128812631,-74.3933398783,male,,https://www.inaturalist.org/observations/120546774,2022
120553991,Northern Diamondback Terrapin,2022-06-06,"New Jersey, US","39.4655009254,-74.380560375",christinehealy,39.4655009254,-74.380560375,male,adult,https://www.inaturalist.org/observations/120553991,2022
120555852,Northern Diamondback Terrapin,2022-06-06,"New Jersey, US","39.5791233278,-74.3857028017",christinehealy,39.5791233278,-74.3857028017,male,adult,https://www.inaturalist.org/observations/120555852,2022
120553845,Northern Diamondback Terrapin,2022-06-06,"New Jersey, US","39.5550215023,-74.3812765583",mibnnzyahoocom,39.5550215023,-74.3812765583,male,,https://www.inaturalist.org/observations/120553845,2022
120552232,Northern Diamondback Terrapin,2022-06-06,"New Jersey, US","39.4575810254,-74.2713443543",mibnnzyahoocom,39.4575810254,-74.2713443543,male,,https://www.inaturalist.org/observations/120552232,2022
120550908,Northern Diamondback Terrapin,2022-06-06,"New Jersey, US","39.5480449546,-74.2414217308",mibnnzyahoocom,39.5480449546,-74.2414217308,male,,https://www.inaturalist.org/observations/120550908,2022
120549617,Northern Diamondback Terrapin,2022-06-06,"New Jersey, US","39.4905745205,-74.2760633221",mibnnzyahoocom,39.4905745205,-74.2760633221,male,,https://www.inaturalist.org/observations/120549617,2022
120548927,Northern Diamondback Terrapin,2022-06-06,"New Jersey, US","39.5558787421,-74.3025427535",mibnnzyahoocom,39.5558787421,-74.3025427535,male,,https://www.inaturalist.org/observations/120548927,2022
120544007,Northern Diamondback Terrapin,2022-06-06,"New Jersey, US","39.5701937491,-74.2789429386",mibnnzyahoocom,39.5701937491,-74.2789429386,male,,https://www.inaturalist.org/observations/120544007,2022
120368479,Northern Diamondback Terrapin,2022-06-05,"New Jersey, US","39.5597419714,-74.3132564161",jimofthejungle,39.5597419714,-74.3132564161,male,adult,https://www.inaturalist.org/observations/120368479,2022
120371062,Northern Diamondback Terrapin,2022-06-05,"New Jersey, US","39.5813319687,-74.394690459",jimofthejungle,39.5813319687,-74.394690459,male,adult,https://www.inaturalist.org/observations/120371062,2022
120372495,Northern Diamondback Terrapin,2022-06-05,"New Jersey, US","39.5698298435,-74.2852318106",jimofthejungle,39.5698298435,-74.2852318106,male,adult,https://www.inaturalist.org/observations/120372495,2022
120376202,Northern Diamondback Terrapin,2022-06-05,"New Jersey, US","39.4105450013,-74.3015737317",jimofthejungle,39.4105450013,-74.3015737317,male,adult,https://www.inaturalist.org/observations/120376202,2022
120378902,Northern Diamondback Terrapin,2022-06-05,"New Jersey, US","39.5692782922,-74.3223641832",jimofthejungle,39.5692782922,-74.3223641832,male,adult,https://www.inaturalist.org/observations/120378902,2022
120382588,Northern Diamondback Terrapin,2022-06-05,"New Jersey, US","39.4456396427,-74.371779206",jimofthejungle,39.4456396427,-74.371779206,male,adult,https://www.inaturalist.org/observations/120382588,2022
120383801,Northern Diamondback Terrapin,2022-06-05,"New Jersey, US","39.4405217397,-74.2929693211",jimofthejungle,39.4405217397,-74.2929693211,male,adult,https://www.inaturalist.org/observations/120383801,2022
120384064,Northern Diamondback Terrapin,2022-06-05,"New Jersey, US","39.4860437477,-74.3665197557",jimofthejungle,39.4860437477,-74.3665197557,male,adult,https://www.inaturalist.org/observations/120384064,2022
120386518,Northern Diamondback Terrapin,2022-06-05,"New Jersey, US","39.4861660089,-74.3854015869",jimofthejungle,39.4861660089,-74.3854015869,male,adult,https://www.inaturalist.org/observations/120386518,2022
120365863,Northern Diamondback Terrapin,2022-06-05,"New Jersey, US","39.576036107,-74.3912371433",jimofthejungle,39.576036107,-74.3912371433,male,adult,https://www.inaturalist.org/observations/120365863,2022
120036326,Northern Diamondback Terrapin,2022-06-03,"New Jersey, US","39.475053007,-74.4706758012",glmartin,39.475053007,-74.4706758012,male,,https://www.inaturalist.org/observations/120036326,2022
120032719,Northern Diamondback Terrapin,2022-06-03,"New Jersey, US","39.582728467,-74.3433934616",mibnnzyahoocom,39.582728467,-74.3433934616,male,,https://www.inaturalist.org/observations/120032719,2022
120058852,Northern Diamondback Terrapin,2022-06-03,"New Jersey, US","39.4498922521,-74.3797960115",jimofthejungle,39.4498922521,-74.3797960115,male,,https://www.inaturalist.org/observations/120058852,2022
120035143,Northern Diamondback Terrapin,2022-06-03,"New Jersey, US","39.5526967347,-74.2686917163",jimofthejungle,39.5526967347,-74.2686917163,male,adult,https://www.inaturalist.org/observations/120035143,2022
120033685,Northern Diamondback Terrapin,2022-06-03,"New Jersey, US","39.512124987,-74.2877705676",mibnnzyahoocom,39.512124987,-74.2877705676,male,,https://www.inaturalist.org/observations/120033685,2022
119762118,Northern Diamondback Terrapin,2022-06-01,"New Jersey, US","39.4799543623,-74.379936744",jimofthejungle,39.4799543623,-74.379936744,male,adult,https://www.inaturalist.org/observations/119762118,2022
119513819,Northern Diamondback Terrapin,2022-05-30,"New Jersey, US","39.5576371597,-74.3243750346",jimofthejungle,39.5576371597,-74.3243750346,male,adult,https://www.inaturalist.org/observations/119513819,2022
117735578,Northern Diamondback Terrapin,2022-05-19,"Cape May County, US-NJ, US","39.0560099997,-74.6556541196",karen-2020,39.0560099997,-74.6556541196,male,,https://www.inaturalist.org/observations/117735578,2022
117637780,Northern Diamondback Terrapin,2022-05-17,"New Jersey, US","39.165351312,-74.9762446849",erin_allison,39.165351312,-74.9762446849,male,adult,https://www.inaturalist.org/observations/117637780,2022
115652872,Northern Diamondback Terrapin,2022-05-05,"Cape May County, US-NJ, US","39.0471456264,-74.8348024493",erin_allison,39.0471456264,-74.8348024493,male,,https://www.inaturalist.org/observations/115652872,2022
112152863,,2022-04-20,"New Jersey, US","39.5567796478,-74.3733190506",reclaimednj,39.5567796478,-74.3733190506,male,,https://www.inaturalist.org/observations/112152863,2022
108381509,Northern Diamondback Terrapin,2022-03-11,"New Jersey, US","39.0751622716,-74.9958965718",erin_allison,39.0751622716,-74.9958965718,male,adult,https://www.inaturalist.org/observations/108381509,2022
107488128,Northern Diamondback Terrapin,2022-02-26,United States,"40.4302925862,-73.8690626925",marina636,40.4302925862,-73.8690626925,male,,https://www.inaturalist.org/observations/107488128,2022
107488097,Northern Diamondback Terrapin,2022-02-26,United States,"40.4959227308,-73.8845470501",anthonybetancor,40.4959227308,-73.8845470501,male,,https://www.inaturalist.org/observations/107488097,2022
167178837,Northern Diamondback Terrapin,2023-06-13,"New Jersey, US","39.5973033722,-74.3555798985",cynthia_varamo,39.5973033722,-74.3555798985,female,,https://www.inaturalist.org/observations/167178837,2023
227092368,Northern Diamondback Terrapin,2023-06-12,"New Jersey, US","39.5856658989,-74.3568653459",steve4748,39.5856658989,-74.3568653459,female,adult,https://www.inaturalist.org/observations/227092368,2023
172234456,Northern Diamondback Terrapin,2023-07-10,"New Jersey, US","39.7279111985,-74.3251721588",richardmonteverdense,39.7279111985,-74.3251721588,female,,https://www.inaturalist.org/observations/172234456,2023
172352855,,2023-07-11,"New Jersey, US","39.5177707816,-74.3937794923",reclaimednj,39.5177707816,-74.3937794923,female,adult,https://www.inaturalist.org/observations/172352855,2023
177209935,Northern Diamondback Terrapin,2023-06-11,"New Jersey, US","39.5165555878,-74.586243611",naturejeanne,39.5165555878,-74.586243611,female,adult,https://www.inaturalist.org/observations/177209935,2023
177209934,Northern Diamondback Terrapin,2023-06-11,"New Jersey, US","39.4144277554,-74.5419108535",naturejeanne,39.4144277554,-74.5419108535,female,adult,https://www.inaturalist.org/observations/177209934,2023
177209928,Northern Diamondback Terrapin,2023-06-11,"New Jersey, US","39.5014702778,-74.5440895012",naturejeanne,39.5014702778,-74.5440895012,female,adult,https://www.inaturalist.org/observations/177209928,2023
177209927,Northern Diamondback Terrapin,2023-06-11,"New Jersey, US","39.4029888578,-74.4954939211",naturejeanne,39.4029888578,-74.4954939211,female,adult,https://www.inaturalist.org/observations/177209927,2023
166645437,Northern Diamondback Terrapin,2023-06-10,"New Jersey, US","39.7346108801,-74.258407537",lrburger,39.7346108801,-74.258407537,female,adult,https://www.inaturalist.org/observations/166645437,2023
166872927,Northern Diamondback Terrapin,2023-06-11,"New Jersey, US","39.6615255161,-74.3664569784",lrburger,39.6615255161,-74.3664569784,female,adult,https://www.inaturalist.org/observations/166872927,2023
169046080,Northern Diamondback Terrapin,2023-06-23,"New Jersey, US","39.6500573023,-74.296037764",lrburger,39.6500573023,-74.296037764,female,adult,https://www.inaturalist.org/observations/169046080,2023
169061021,Northern Diamondback Terrapin,2023-06-23,"New Jersey, US","39.4379803834,-74.5605224806",karlanderson1,39.4379803834,-74.5605224806,female,,https://www.inaturalist.org/observations/169061021,2023
165891088,Northern Diamondback Terrapin,2023-06-03,"Cape May County, US-NJ, US","39.1111168375,-74.9982252924",patsuttonwildlifegarden,39.1111168375,-74.9982252924,female,adult,https://www.inaturalist.org/observations/165891088,2023
169970867,Northern Diamondback Terrapin,2023-06-28,"Cape May County, US-NJ, US","39.1497696725,-74.6642508358",eml23,39.1497696725,-74.6642508358,female,,https://www.inaturalist.org/observations/169970867,2023
169048042,Northern Diamondback Terrapin,2023-06-23,"New Jersey, US","39.7528524432,-74.2571503351",lrburger,39.7528524432,-74.2571503351,female,adult,https://www.inaturalist.org/observations/169048042,2023
167583070,,2023-06-13,"New Jersey, US","39.5099598506,-74.328917311",reclaimednj,39.5099598506,-74.328917311,female,adult,https://www.inaturalist.org/observations/167583070,2023
185312846,Northern Diamondback Terrapin,2023-07-04,United States,"38.8893107376,-74.8265499241",cindy75,38.8893107376,-74.8265499241,female,,https://www.inaturalist.org/observations/185312846,2023
183417736,Northern Diamondback Terrapin,2023-09-15,"New Jersey, US","39.3407247411,-74.7538578057",ellen555,39.3407247411,-74.7538578057,female,adult,https://www.inaturalist.org/observations/183417736,2023
179959342,Northern Diamondback Terrapin,2023-07-18,"New Jersey, US","39.7837662853,-74.2705030484",dianbrannen,39.7837662853,-74.2705030484,female,,https://www.inaturalist.org/observations/179959342,2023
178580612,Northern Diamondback Terrapin,2023-08-13,"New Jersey, US","39.8634680304,-74.066258694",carly777,39.8634680304,-74.066258694,female,,https://www.inaturalist.org/observations/178580612,2023
169047942,Northern Diamondback Terrapin,2023-06-23,"New Jersey, US","39.7963153471,-74.3662006457",lrburger,39.7963153471,-74.3662006457,female,adult,https://www.inaturalist.org/observations/169047942,2023
167225443,Northern Diamondback Terrapin,2023-06-13,United States,"39.6672494205,-74.0496803422",victoriarosco,39.6672494205,-74.0496803422,female,adult,https://www.inaturalist.org/observations/167225443,2023
167711654,Northern Diamondback Terrapin,2023-06-13,United States,"39.7257502945,-74.1928755879",victoriarosco,39.7257502945,-74.1928755879,female,adult,https://www.inaturalist.org/observations/167711654,2023
171021263,Northern Diamondback Terrapin,2023-07-04,"New Jersey, US","39.575649705,-74.3726041496",mibnnzyahoocom,39.575649705,-74.3726041496,female,,https://www.inaturalist.org/observations/171021263,2023
173312163,Northern Diamondback Terrapin,2023-07-16,"New Jersey, US","39.5272040822,-74.2050547584",moranca,39.5272040822,-74.2050547584,female,adult,https://www.inaturalist.org/observations/173312163,2023
172677567,Northern Diamondback Terrapin,2023-07-12,"New Jersey, US","39.3176195405,-75.0180897398",dinospine,39.3176195405,-75.0180897398,female,adult,https://www.inaturalist.org/observations/172677567,2023
172374895,Northern Diamondback Terrapin,2023-07-11,"New Jersey, US","39.5075633554,-74.2337636028",moranca,39.5075633554,-74.2337636028,female,adult,https://www.inaturalist.org/observations/172374895,2023
172201142,Northern Diamondback Terrapin,2023-07-10,"New Jersey, US","39.5339956297,-74.3145792182",moranca,39.5339956297,-74.3145792182,female,adult,https://www.inaturalist.org/observations/172201142,2023
171747302,Northern Diamondback Terrapin,2023-07-08,"New Jersey, US","39.5132088455,-74.2429486789",moranca,39.5132088455,-74.2429486789,female,adult,https://www.inaturalist.org/observations/171747302,2023
167482783,Northern Diamondback Terrapin,2023-06-13,United States,"39.6816701972,-74.1007814179",victoriarosco,39.6816701972,-74.1007814179,female,adult,https://www.inaturalist.org/observations/167482783,2023
170291076,Northern Diamondback Terrapin,2023-06-30,"New Jersey, US","39.3055541841,-74.4726857218",bgetzler,39.3055541841,-74.4726857218,female,adult,https://www.inaturalist.org/observations/170291076,2023
170481012,Northern Diamondback Terrapin,2023-07-01,"New Jersey, US","39.6896334063,-74.2436645169",lrburger,39.6896334063,-74.2436645169,female,adult,https://www.inaturalist.org/observations/170481012,2023
170133022,Northern Diamondback Terrapin,2023-06-29,"New Jersey, US","39.411212597,-74.2778303698",jimofthejungle,39.411212597,-74.2778303698,female,adult,https://www.inaturalist.org/observations/170133022,2023
171027963,Northern Diamondback Terrapin,2023-07-04,"New Jersey, US","39.6573626309,-74.3485100719",moranca,39.6573626309,-74.3485100719,female,adult,https://www.inaturalist.org/observations/171027963,2023
170845426,Northern Diamondback Terrapin,2023-07-03,"New Jersey, US","39.6915174147,-74.3841236401",lrburger,39.6915174147,-74.3841236401,female,adult,https://www.inaturalist.org/observations/170845426,2023
170846093,Northern Diamondback Terrapin,2023-07-03,"New Jersey, US","39.7108826028,-74.322128954",lrburger,39.7108826028,-74.322128954,female,adult,https://www.inaturalist.org/observations/170846093,2023
170846677,Northern Diamondback Terrapin,2023-07-03,"New Jersey, US","39.6441082237,-74.3396839577",lrburger,39.6441082237,-74.3396839577,female,adult,https://www.inaturalist.org/observations/170846677,2023
170848108,Northern Diamondback Terrapin,2023-07-03,"New Jersey, US","39.7763850655,-74.3263310462",lrburger,39.7763850655,-74.3263310462,female,adult,https://www.inaturalist.org/observations/170848108,2023
170848781,Northern Diamondback Terrapin,2023-07-03,"New Jersey, US","39.6929522205,-74.3177282519",lrburger,39.6929522205,-74.3177282519,female,adult,https://www.inaturalist.org/observations/170848781,2023
170848858,Northern Diamondback Terrapin,2023-07-03,"New Jersey, US","39.6214567585,-74.3017751999",lrburger,39.6214567585,-74.3017751999,female,adult,https://www.inaturalist.org/observations/170848858,2023
170849023,Northern Diamondback Terrapin,2023-07-03,"New Jersey, US","39.6604509074,-74.3335931731",lrburger,39.6604509074,-74.3335931731,female,adult,https://www.inaturalist.org/observations/170849023,2023
170849435,Northern Diamondback Terrapin,2023-07-03,"New Jersey, US","39.6404852671,-74.2295851401",lrburger,39.6404852671,-74.2295851401,female,adult,https://www.inaturalist.org/observations/170849435,2023
170849869,Northern Diamondback Terrapin,2023-07-03,"New Jersey, US","39.7727367715,-74.3586488104",lrburger,39.7727367715,-74.3586488104,female,adult,https://www.inaturalist.org/observations/170849869,2023
170850659,Northern Diamondback Terrapin,2023-07-03,"New Jersey, US","39.7507434872,-74.225918526",lrburger,39.7507434872,-74.225918526,female,adult,https://www.inaturalist.org/observations/170850659,2023
170855742,Northern Diamondback Terrapin,2023-07-03,"New Jersey, US","39.6128290115,-74.3105105796",lrburger,39.6128290115,-74.3105105796,female,adult,https://www.inaturalist.org/observations/170855742,2023
170850751,Northern Diamondback Terrapin,2023-07-03,"New Jersey, US","39.781367777,-74.2986999588",lrburger,39.781367777,-74.2986999588,female,adult,https://www.inaturalist.org/observations/170850751,2023
170826527,Northern Diamondback Terrapin,2023-06-29,"New Jersey, US","39.4449097457,-74.2587141483",jimofthejungle,39.4449097457,-74.2587141483,female,adult,https://www.inaturalist.org/observations/170826527,2023
170826563,Northern Diamondback Terrapin,2023-06-29,"New Jersey, US","39.4799305987,-74.3541043171",jimofthejungle,39.4799305987,-74.3541043171,female,adult,https://www.inaturalist.org/observations/170826563,2023
170275486,Northern Diamondback Terrapin,2023-06-30,"New Jersey, US","39.205786783,-74.4448295303",bgetzler,39.205786783,-74.4448295303,female,adult,https://www.inaturalist.org/observations/170275486,2023
170826878,Northern Diamondback Terrapin,2023-07-03,"New Jersey, US","39.423820589,-74.3766142803",jimofthejungle,39.423820589,-74.3766142803,female,adult,https://www.inaturalist.org/observations/170826878,2023
170827031,Northern Diamondback Terrapin,2023-07-03,"New Jersey, US","39.5114893886,-74.383921889",jimofthejungle,39.5114893886,-74.383921889,female,adult,https://www.inaturalist.org/observations/170827031,2023
170827326,Northern Diamondback Terrapin,2023-07-03,"New Jersey, US","39.527275066,-74.3001156077",jimofthejungle,39.527275066,-74.3001156077,female,adult,https://www.inaturalist.org/observations/170827326,2023
